time,depth,pos_n,pos_e,roll,pitch,heading,speed,altitude,usbl_range,usbl_azimuth,usbl_elevation,dock_n,dock_e,dock_d
212.000000,102.622000,678.840000,675.690000,-11.600000,-18.860000,9.660000,1.294000,0.000000,0.000000,0.000000,0.000000,100.000000,200.000000,50.000000
213.000000,103.038000,680.010000,675.810000,-4.260000,-22.150000,-14.020000,1.197000,0.000000,0.000000,0.000000,0.000000,100.000000,200.000000,50.000000
214.000000,103.461000,681.040000,675.490000,-7.530000,-21.630000,-36.680000,1.113000,0.000000,0.000000,0.000000,0.000000,100.000000,200.000000,50.000000
215.000000,103.855000,681.830000,674.860000,-4.830000,-22.570000,-57.870000,1.050000,0.000000,750.610000,-1.517500,-0.070200,100.000000,200.000000,50.000000
216.000000,104.240000,682.310000,674.040000,-4.620000,-23.290000,-78.000000,0.993000,0.000000,753.660000,-1.180600,-0.080500,100.000000,200.000000,50.000000
217.000000,104.614000,682.480000,673.150000,-4.790000,-24.260000,-97.090000,0.946000,0.000000,745.340000,-0.827700,-0.074600,100.000000,200.000000,50.000000
218.000000,104.988000,682.360000,672.310000,-3.280000,-25.650000,-115.510000,0.904000,0.000000,744.090000,-0.506100,-0.066600,100.000000,200.000000,50.000000
219.000000,105.362000,682.000000,671.590000,-4.200000,-26.710000,-133.240000,0.867000,0.000000,743.300000,-0.180500,-0.073700,100.000000,200.000000,50.000000
220.000000,105.736000,681.480000,671.030000,-2.890000,-27.840000,-150.450000,0.835000,0.000000,753.460000,0.102900,-0.083700,100.000000,200.000000,50.000000
221.000000,106.107000,680.840000,670.660000,-3.380000,-27.800000,-167.090000,0.808000,0.000000,755.550000,0.400600,-0.073500,100.000000,200.000000,50.000000
222.000000,106.464000,680.140000,670.490000,-2.850000,-27.230000,-183.090000,0.788000,0.000000,754.330000,0.670700,-0.069700,100.000000,200.000000,50.000000
223.000000,106.806000,679.430000,670.520000,-2.710000,-26.690000,-198.550000,0.770000,0.000000,759.530000,0.962200,-0.085400,100.000000,200.000000,50.000000
224.000000,107.134000,678.770000,670.740000,-2.720000,-26.240000,-213.550000,0.755000,0.000000,746.820000,1.239800,-0.064900,100.000000,200.000000,50.000000
225.000000,107.452000,678.190000,671.100000,-2.370000,-25.910000,-228.210000,0.742000,0.000000,756.360000,1.477100,-0.092600,100.000000,200.000000,50.000000
226.000000,107.761000,677.740000,671.600000,-2.530000,-25.590000,-242.550000,0.731000,0.000000,756.360000,1.477100,-0.092600,100.000000,200.000000,50.000000
227.000000,108.062000,677.420000,672.180000,-2.240000,-25.330000,-256.630000,0.721000,0.000000,756.360000,1.477100,-0.092600,100.000000,200.000000,50.000000
228.000000,108.356000,677.250000,672.820000,-2.310000,-25.090000,-270.480000,0.713000,0.000000,756.360000,1.477100,-0.092600,100.000000,200.000000,50.000000
229.000000,108.644000,677.240000,673.470000,-2.170000,-24.890000,-284.140000,0.706000,0.000000,756.360000,1.477100,-0.092600,100.000000,200.000000,50.000000
230.000000,108.928000,677.380000,674.110000,-2.150000,-24.720000,-297.620000,0.699000,0.000000,756.360000,1.477100,-0.092600,100.000000,200.000000,50.000000
231.000000,109.207000,677.670000,674.680000,-2.120000,-24.560000,-310.950000,0.694000,0.000000,756.360000,1.477100,-0.092600,100.000000,200.000000,50.000000
232.000000,109.483000,678.080000,675.180000,-2.040000,-24.440000,-324.160000,0.689000,0.000000,756.360000,1.477100,-0.092600,100.000000,200.000000,50.000000
233.000000,109.755000,678.580000,675.560000,-2.060000,-24.320000,-337.260000,0.685000,0.000000,756.360000,1.477100,-0.092600,100.000000,200.000000,50.000000
234.000000,110.025000,679.160000,675.820000,-1.990000,-24.230000,-350.270000,0.682000,0.000000,756.360000,1.477100,-0.092600,100.000000,200.000000,50.000000
235.000000,110.293000,679.780000,675.950000,-2.000000,-24.140000,-363.190000,0.679000,0.000000,756.360000,1.477100,-0.092600,100.000000,200.000000,50.000000
236.000000,110.559000,680.400000,675.930000,-1.960000,-24.070000,-376.050000,0.677000,0.000000,756.360000,1.477100,-0.092600,100.000000,200.000000,50.000000
237.000000,110.823000,681.010000,675.770000,-1.950000,-24.010000,-388.840000,0.675000,0.000000,756.360000,1.477100,-0.092600,100.000000,200.000000,50.000000
238.000000,111.086000,681.570000,675.490000,-1.930000,-23.960000,-401.590000,0.673000,0.000000,756.360000,1.477100,-0.092600,100.000000,200.000000,50.000000
239.000000,111.347000,682.050000,675.090000,-1.920000,-23.920000,-414.300000,0.671000,0.000000,754.270000,-1.559400,-0.070600,100.000000,200.000000,50.000000
239.600000,111.504000,682.290000,674.800000,-1.920000,-23.890000,-421.900000,0.670000,0.000000,754.270000,-1.559400,-0.070600,100.000000,200.000000,50.000000
